event_id,true_master_id,supplier_top1_id,supplier_top1_hit,supplier_top3_hit,supplier_candidates,artwork_top1_id,artwork_top1_hit,artwork_top3_hit,artwork_candidates,supplier_signal_conflict,supplier_conflict_detail,artwork_signal_conflict,artwork_conflict_detail
abt-buy_0846,634,634,True,True,634:0.69|380:0.20|734:0.20,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0847,859,859,True,True,859:0.69|756:0.31|560:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0848,384,384,True,True,384:0.74|539:0.40|394:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0849,944,944,True,True,944:0.73|960:0.27|764:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0850,935,935,True,True,935:0.57|933:0.35|934:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0851,933,933,True,True,933:0.71|934:0.50|935:0.50,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0852,932,932,True,True,932:0.70|934:0.50|933:0.50,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0853,934,934,True,True,934:0.56|933:0.35|935:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0854,647,647,True,True,647:0.75|648:0.47|837:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0855,414,414,True,True,414:0.58|836:0.25|423:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0856,1039,1039,True,True,1039:0.49|1079:0.23|1038:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0857,981,981,True,True,981:0.67|982:0.40|983:0.39,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0858,380,380,True,True,380:0.69|888:0.22|689:0.21,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0859,985,985,True,True,985:0.70|997:0.46|956:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0860,997,997,True,True,997:0.78|985:0.39|956:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0861,991,991,True,True,991:0.59|996:0.29|1018:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0862,1011,1011,True,True,1011:0.62|1010:0.29|1001:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0863,1018,1018,True,True,1018:0.73|991:0.34|503:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0864,970,970,True,True,970:0.77|264:0.44|766:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0865,476,476,True,True,476:0.73|7:0.28|145:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0866,350,350,True,True,350:0.69|750:0.20|370:0.20,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0867,766,766,True,True,766:0.73|264:0.42|970:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0868,537,537,True,True,537:0.75|277:0.28|324:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0869,964,964,True,True,964:0.60|963:0.32|961:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0870,1031,1031,True,True,1031:0.68|1032:0.35|831:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0871,1037,1037,True,True,1037:0.67|820:0.28|1031:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0872,968,968,True,True,968:0.66|568:0.27|768:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0873,1002,1002,True,True,1002:0.58|1061:0.29|343:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0874,874,874,True,True,874:0.69|893:0.33|579:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0875,876,876,True,True,876:0.62|874:0.35|893:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0876,893,893,True,True,893:0.69|874:0.31|657:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0877,899,899,True,True,899:0.60|708:0.26|299:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0878,475,475,True,True,475:0.61|412:0.28|411:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0879,625,625,True,True,625:0.60|325:0.28|627:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0880,814,814,True,True,814:0.80|764:0.29|714:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0881,990,990,True,True,990:0.76|989:0.43|447:0.39,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0882,1025,1025,True,True,1025:0.67|1035:0.20|1065:0.19,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0883,777,777,True,True,777:0.78|47:0.28|69:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0884,880,880,True,True,880:0.75|882:0.43|639:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0885,882,882,True,True,882:0.75|880:0.44|639:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0886,1036,1036,True,True,1036:0.73|1016:0.23|1006:0.22,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0887,376,376,True,True,376:0.56|270:0.32|271:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0888,1016,1016,True,True,1016:0.61|1013:0.22|1046:0.21,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0889,582,582,True,True,582:0.71|612:0.38|581:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0890,604,604,True,True,604:0.62|305:0.21|42:0.20,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0891,46,46,True,True,46:0.64|75:0.35|74:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0892,1062,1062,True,True,1062:0.57|979:0.27|800:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0893,1044,1044,True,True,1044:0.66|83:0.25|113:0.22,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0894,1068,1068,True,True,1068:0.62|1069:0.38|1078:0.18,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0895,1069,1069,True,True,1069:0.72|1068:0.39|1019:0.19,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0896,128,128,True,True,128:0.61|129:0.37|127:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0897,129,129,True,True,129:0.59|128:0.37|139:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0898,127,127,True,True,127:0.66|128:0.27|129:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0899,431,431,True,True,431:0.70|1044:0.25|83:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0900,3,3,True,True,3:0.62|4:0.20|13:0.20,1,False,True,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0901,12,12,True,True,12:0.61|33:0.38|11:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0902,35,35,True,True,35:0.70|419:0.32|418:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0903,98,98,True,True,98:0.73|1058:0.25|238:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0904,20,20,True,True,20:0.64|21:0.44|49:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0905,21,21,True,True,21:0.64|20:0.44|49:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0906,31,31,True,True,31:0.73|30:0.51|2:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0907,25,25,True,True,25:0.68|729:0.32|427:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0908,30,30,True,True,30:0.73|31:0.51|2:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0909,15,15,True,True,15:0.67|16:0.40|11:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0910,172,172,True,True,172:0.64|119:0.29|587:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0911,61,61,True,True,61:0.67|63:0.48|66:0.48,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0912,28,28,True,True,28:0.69|29:0.40|20:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0913,29,29,True,True,29:0.69|28:0.41|20:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0914,833,833,True,True,833:0.64|89:0.41|533:0.22,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0915,33,33,True,True,33:0.77|330:0.32|11:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0916,113,113,True,True,113:0.77|763:0.48|83:0.45,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0917,116,116,True,True,116:0.74|66:0.40|168:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0918,41,41,True,True,41:0.61|646:0.32|611:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0919,16,16,True,True,16:0.69|15:0.39|26:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0920,330,330,True,True,330:0.65|10:0.37|33:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0921,13,13,True,True,13:0.70|14:0.53|23:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0922,809,809,True,True,809:0.68|802:0.41|799:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0923,23,23,True,True,23:0.74|13:0.34|14:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0924,49,49,True,True,49:0.71|48:0.51|20:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0925,55,55,True,True,55:0.77|809:0.36|802:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0926,59,59,True,True,59:0.56|89:0.29|859:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0927,802,802,True,True,802:0.83|809:0.39|55:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0928,801,801,True,True,801:0.63|780:0.37|994:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0929,763,763,True,True,763:0.73|83:0.47|113:0.43,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0930,821,821,True,True,821:0.55|641:0.32|817:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0931,88,88,True,True,88:0.68|61:0.45|63:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0932,65,65,True,True,65:0.75|66:0.52|63:0.46,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0933,165,165,True,True,165:0.68|65:0.32|115:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0934,66,66,True,True,66:0.75|65:0.52|63:0.46,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0935,81,81,True,True,81:0.79|88:0.30|61:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0936,73,73,True,True,73:0.71|62:0.42|213:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0937,62,62,True,True,62:0.73|73:0.44|462:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0938,124,124,True,True,124:0.70|701:0.30|764:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0939,48,48,True,True,48:0.78|49:0.54|21:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0940,79,79,True,True,79:0.75|226:0.40|613:0.39,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0941,94,94,True,True,94:0.73|434:0.39|92:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0942,95,95,True,True,95:0.73|93:0.40|435:0.39,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0943,115,115,True,True,115:0.78|116:0.31|165:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0944,373,373,True,True,373:0.73|383:0.29|132:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0945,175,175,True,True,175:0.64|338:0.39|176:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0946,169,169,True,True,169:0.67|164:0.37|262:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0947,798,798,True,True,798:0.76|797:0.46|799:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0948,202,202,True,True,202:0.68|176:0.36|175:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0949,243,243,True,True,243:0.79|424:0.36|782:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0950,281,281,True,True,281:0.68|428:0.35|280:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0951,277,277,True,True,277:0.72|324:0.33|537:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0952,955,955,True,True,955:0.75|555:0.27|1074:0.22,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0953,262,262,True,True,262:0.66|169:0.36|164:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0954,324,324,True,True,324:0.68|277:0.34|884:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0955,423,423,True,True,423:0.59|424:0.27|425:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0956,216,216,True,True,216:0.76|217:0.47|84:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0957,479,479,True,True,479:0.71|455:0.40|1032:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0958,1032,1032,True,True,1032:0.72|479:0.36|455:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0959,1005,1005,True,True,1005:0.74|105:0.31|285:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0960,623,623,True,True,623:0.61|672:0.28|671:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0961,1010,1010,True,True,1010:0.77|799:0.25|1011:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0962,873,873,True,True,873:0.82|228:0.32|870:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0963,594,594,True,True,594:0.68|576:0.30|599:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0964,587,587,True,True,587:0.71|689:0.37|119:0.22,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0965,689,689,True,True,689:0.72|587:0.36|119:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0966,1001,1001,True,True,1001:0.65|597:0.35|858:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0967,672,672,True,True,672:0.64|671:0.41|852:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0968,671,671,True,True,671:0.63|672:0.42|851:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0969,492,492,True,True,492:0.68|1061:0.40|842:0.39,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0970,572,572,True,True,572:0.65|12:0.23|502:0.21,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0971,335,335,True,True,335:0.53|334:0.32|330:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0972,846,846,True,True,846:0.61|847:0.41|849:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0973,852,852,True,True,852:0.62|853:0.41|851:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0974,795,795,True,True,795:0.59|796:0.37|845:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0975,845,845,True,True,845:0.63|843:0.42|841:0.41,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0976,843,843,True,True,843:0.63|845:0.42|841:0.41,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0977,841,841,True,True,841:0.63|843:0.42|845:0.42,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0978,796,796,True,True,796:0.59|795:0.38|846:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0979,847,847,True,True,847:0.62|846:0.40|849:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0980,844,844,True,True,844:0.62|845:0.42|843:0.42,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0981,840,840,True,True,840:0.63|843:0.42|845:0.42,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0982,849,849,True,True,849:0.61|847:0.41|846:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0983,851,851,True,True,851:0.62|853:0.41|852:0.41,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0984,853,853,True,True,853:0.62|852:0.41|851:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0985,837,837,True,True,837:0.65|836:0.36|414:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0986,883,883,True,True,883:0.67|884:0.42|53:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0987,483,483,True,True,483:0.81|484:0.53|480:0.48,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0988,142,142,True,True,142:0.68|143:0.45|132:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0989,1063,1063,True,True,1063:0.63|358:0.29|885:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0990,999,999,True,True,999:0.79|559:0.24|949:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0991,648,648,True,True,648:0.71|647:0.50|1053:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0992,983,983,True,True,983:0.67|982:0.43|981:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0993,1015,1015,True,True,1015:0.73|1061:0.29|1011:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0994,982,982,True,True,982:0.67|983:0.42|981:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0995,1053,1053,True,True,1053:0.73|543:0.23|1063:0.21,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0996,975,975,True,True,975:0.67|976:0.39|977:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0997,1056,1056,True,True,1056:0.71|870:0.23|933:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0998,166,166,True,True,166:0.71|465:0.26|706:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0999,63,63,True,True,63:0.75|66:0.46|65:0.46,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1000,53,53,True,True,53:0.67|55:0.26|169:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1001,64,64,True,True,64:0.41|166:0.31|444:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1002,794,794,True,True,794:0.76|797:0.30|806:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1003,119,119,True,True,119:0.57|172:0.26|689:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1004,102,102,True,True,102:0.72|167:0.27|399:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1005,123,123,True,True,123:0.59|757:0.25|121:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1006,191,191,True,True,191:0.66|192:0.34|257:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1007,294,294,True,True,294:0.65|257:0.31|11:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1008,146,146,True,True,146:0.59|33:0.39|536:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1009,233,233,True,True,233:0.67|238:0.21|136:0.20,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1010,208,208,True,True,208:0.59|232:0.33|108:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1011,237,237,True,True,237:0.47|236:0.26|297:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1012,207,207,True,True,207:0.52|387:0.28|208:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1013,811,811,True,True,811:0.77|881:0.24|810:0.22,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1014,70,70,True,True,70:0.46|453:0.25|470:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1015,232,232,True,True,232:0.60|208:0.33|233:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1016,193,193,True,True,193:0.66|194:0.33|493:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1017,261,261,True,True,261:0.78|786:0.39|661:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1018,190,190,True,True,190:0.72|196:0.25|292:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1019,205,205,True,True,205:0.73|206:0.38|215:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1020,266,266,True,True,266:0.75|1006:0.36|390:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1021,288,288,True,True,288:0.63|638:0.24|818:0.22,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1022,315,315,True,True,315:0.61|316:0.36|813:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1023,786,786,True,True,786:0.79|261:0.40|285:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1024,385,385,True,True,385:0.66|348:0.32|365:0.21,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1025,348,348,True,True,348:0.61|385:0.30|444:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1026,227,227,True,True,227:0.69|226:0.40|254:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1027,254,254,True,True,254:0.67|79:0.36|484:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1028,322,322,True,True,322:0.79|320:0.29|362:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1029,790,790,True,True,790:0.70|192:0.37|750:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1030,730,730,True,True,730:0.58|230:0.32|635:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1031,635,635,True,True,635:0.60|230:0.27|605:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1032,554,554,True,True,554:0.60|553:0.34|558:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1033,622,622,True,True,622:0.53|725:0.25|429:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1034,542,542,True,True,542:0.64|582:0.27|725:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1035,808,808,True,True,808:0.67|800:0.33|807:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1036,773,773,True,True,773:0.71|714:0.32|716:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1037,774,774,True,True,774:0.70|775:0.52|972:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1038,755,755,True,True,755:0.61|725:0.31|760:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1039,702,702,True,True,702:0.71|707:0.32|902:0.20,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1040,498,498,True,True,498:0.78|980:0.41|608:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1041,778,778,True,True,778:0.59|78:0.25|33:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1042,813,813,True,True,813:0.70|812:0.35|316:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1043,812,812,True,True,812:0.63|813:0.40|316:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1044,305,305,True,True,305:0.68|300:0.32|299:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1045,1034,1034,True,True,1034:0.69|34:0.20|1014:0.19,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1046,803,803,True,True,803:0.68|909:0.27|513:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1047,897,897,True,True,897:0.58|896:0.34|898:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1048,900,900,True,True,900:0.65|908:0.40|740:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1049,972,972,True,True,972:0.63|775:0.25|774:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1050,1042,1042,True,True,1042:0.70|1032:0.27|1031:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1051,860,860,True,True,860:0.59|812:0.28|813:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1052,979,979,True,True,979:0.71|806:0.33|807:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1053,926,926,True,True,926:0.67|320:0.28|626:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1054,1006,1006,True,True,1006:0.74|266:0.36|390:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1055,980,980,True,True,980:0.75|498:0.44|956:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1056,879,879,True,True,879:0.65|159:0.20|889:0.19,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
