event_id,true_master_id,supplier_raw_brand,supplier_raw_product_name,supplier_raw_quantity,supplier_raw_gtin,supplier_norm_brand,supplier_norm_product_name,supplier_norm_quantity,supplier_norm_gtin,artwork_brand,artwork_product_name,artwork_quantity,artwork_gtin,artwork_norm_brand,artwork_norm_quantity,master_brand,master_product_name,master_quantity,master_gtin,master_norm_brand,master_norm_quantity
abt-buy_0101,296,LINKSYS,Linksys WAP4400N Wireless-N Access Point With POE - WAP4400N,,80000000002967,linksys,linksys wap4400n wireless-n access point with poe - wap4400n,,80000000002967,,,,,,,,Linksys Wireless N Access Point - WAP4400N,,80000000002967,,
abt-buy_0102,835,LINKSYS,Linksys Wireless-N WRVS4400N Gigabit Security Router with VPN,,80000000008357,linksys,linksys wireless-n wrvs4400n gigabit security router with vpn,,80000000008357,,,,,,,,Linksys Wireless-N Security Router - WRVS4400N,,80000000008357,,
abt-buy_0103,143,Panasonic,Panasonic CGA-S007A/1B Lithium Ion Digital Camera Battery,,80000000001437,panasonic,panasonic cga-s007a/1b lithium ion digital camera battery,,80000000001437,,,,,,,,Panasonic Digital Camera Battery - CGAS007A1B,,80000000001437,,
abt-buy_0104,132,Panasonic,Panasonic BL-C1A Network Camera,,80000000001327,panasonic,panasonic bl-c1a network camera,,80000000001327,,,,,,,,Panasonic Network Camera - White Finish - BLC1A,,80000000001327,,
abt-buy_0105,153,Panasonic,Panasonic KX-FG2451 Plain Paper Thermal Transfer Fax/Copier - KX-FG2451,,80000000001537,panasonic,panasonic kx-fg2451 plain paper thermal transfer fax/copier - kx-fg2451,,80000000001537,,,,,,,,Panasonic Plain Paper Fax/Copier With Cordless Phone Answering System - Grey Finish - KXFG2451,,80000000001537,,
abt-buy_0106,44,Panasonic,"Panasonic NN-C994S Genius Prestige Convection Microwave Oven with Inverter Turbo Defrost and One-Touch Sensor Cooking, Stainless",,80000000000447,panasonic,"panasonic nn-c994s genius prestige convection microwave oven with inverter turbo defrost and one-touch sensor cooking, stainless",,80000000000447,,,,,,,,Panasonic Genius Prestige Inverter Microwave Convection Oven NNC994SS In Stainless Steel - NNC994SS,,80000000000447,,
abt-buy_0107,10,Panasonic,Panasonic KX-TSC14W 2-Line Telephone,,80000000000107,panasonic,panasonic kx-tsc14w 2-line telephone,,80000000000107,,,,,,,,Panasonic 2-Line Integrated Telephone - KXTSC14W,,80000000000107,,
abt-buy_0108,249,Microsoft,Microsoft Office 2007 Home and Student - 79G-00007,,80000000002497,microsoft,microsoft office 2007 home and student - 79g-00007,,80000000002497,,,,,,,,Microsoft Office Home And Student 2007 For Windows Vista - 79G00007,,80000000002497,,
abt-buy_0109,374,Microsoft,Microsoft Office 2007 Standard - 021-07746,,80000000003747,microsoft,microsoft office 2007 standard - 021-07746,,80000000003747,,,,,,,,Microsoft Office Standard 2007 - 02107746,,80000000003747,,
abt-buy_0110,176,Techcraft,Techcraft Veneto Series SWP48 TV Stand,,80000000001767,techcraft,techcraft veneto series swp48 tv stand,,80000000001767,,,,,,,,Tech Craft Avalon Series TV Stand - SWP48,,80000000001767,,
abt-buy_0111,1041,LG Electronics,LG Electronics LG WSTK1 Washer/Dryer Stacking Kit: White,,80000000010417,lg electronics,lg electronics lg wstk1 washer/dryer stacking kit: white,,80000000010417,,,,,,,,LG Washer Dryer White Stacking Kit - WSTK1,,80000000010417,,
abt-buy_0112,952,Nintendo Of America,Nintendo DS Lite (Black Onyx) - USGSKB,,80000000009527,nintendo of america,nintendo ds lite (black onyx) - usgskb,,80000000009527,,,,,,,,Nintendo DS Lite Onyx Black Portable Gaming System - NDSUSGSKB,,80000000009527,,
abt-buy_0113,396,Logitech,"Logitech QuickCam Communicate STX Webcam - Black, Charcoal - 961464-0403",,80000000003967,logitech,"logitech quickcam communicate stx webcam - black, charcoal - 961464-0403",,80000000003967,,,,,,,,Logitech QuickCam Communicate STX - 961464,,80000000003967,,
abt-buy_0114,6,Denon,Denon TU-1500RD Stereo Radio Tuner - TU1500RD,,80000000000067,denon,denon tu-1500rd stereo radio tuner - tu1500rd,,80000000000067,,,,,,,,Denon Stereo Tuner - TU1500RD,,80000000000067,,
abt-buy_0115,39,Toshiba,Toshiba Lithium Ion Portable DVD Player Battery - MEDB05LX,,80000000000397,toshiba,toshiba lithium ion portable dvd player battery - medb05lx,,80000000000397,,,,,,,,Toshiba Rechargeable 5-Hour Battery Pack - MEDB05LX,,80000000000397,,
abt-buy_0116,99,Pioneer,Pioneer Car Audio Remote Control - CDVC1,,80000000000997,pioneer,pioneer car audio remote control - cdvc1,,80000000000997,,,,,,,,Pioneer Voice Command Pack - Black Finish - CDVC1,,80000000000997,,
abt-buy_0117,45,Sony,Sony SCD-CE595 CD Player - SCDCE595,,80000000000457,sony,sony scd-ce595 cd player - scdce595,,80000000000457,,,,,,,,Sony Super Audio CD Player - SCDCE595,,80000000000457,,
abt-buy_0118,4,Sony,Sony CDP-CE375 CD Player/Changer - CDPCE375,,80000000000047,sony,sony cdp-ce375 cd player/changer - cdpce375,,80000000000047,,,,,,,,Sony 5 Disc CD Player - CDPCE375,,80000000000047,,
abt-buy_0119,22,Denon,Denon DP-29F Analog Record Turntable - DP29F,,80000000000227,denon,denon dp-29f analog record turntable - dp29f,,80000000000227,,,,,,,,Denon Semi-Automatic Turntable - Black Finish - DP29F,,80000000000227,,
abt-buy_0120,14,Sony,Sony CDP-CX455 CD Player/Changer - CDPCX455,,80000000000147,sony,sony cdp-cx455 cd player/changer - cdpcx455,,80000000000147,,,,,,,,Sony 400 Disc MegaStorage CD Changer - CDPCX455,,80000000000147,,
abt-buy_0121,34,Escort,Cordless Solo S2 Radar/Laser Detector - 010ES20A,,80000000000347,escort,cordless solo s2 radar/laser detector - 010es20a,,80000000000347,,,,,,,,Escort Cordless Solo Radar Detector - S2E,,80000000000347,,
abt-buy_0122,36,Kenwood,Kenwood KDC-C669 Car CD Changer - KDCC669,,80000000000367,kenwood,kenwood kdc-c669 car cd changer - kdcc669,,80000000000367,,,,,,,,Kenwood 6-Disc CD Changer - KDCC669,,80000000000367,,
abt-buy_0123,84,Kenwood,Kenwood KCA-IP500 iPod Interface/Controller - KCAIP500,,80000000000847,kenwood,kenwood kca-ip500 ipod interface/controller - kcaip500,,80000000000847,,,,,,,,Kenwood iPod Mobile Interface - KCAIP500,,80000000000847,,
abt-buy_0124,27,Sony,Sony Compact Disc Player/Recorder - RCDW500C,,80000000000277,sony,sony compact disc player/recorder - rcdw500c,,80000000000277,,,,,,,,Sony Compact Disc Player/Recorder - RCDW500C,,80000000000277,,
abt-buy_0125,131,"UNIVERSAL REMOTE CONTROL, INC",Universal MasterControl Universal Learning Remote Control - RF20,,80000000001317,"universal remote control, inc",universal mastercontrol universal learning remote control - rf20,,80000000001317,,,,,,,,Universal RF Series MasterControl Remote Control - RF20,,80000000001317,,
abt-buy_0126,104,Garmin,Garmin GPS Receiver Dash Mount - 010-10613-00,,80000000001047,garmin,garmin gps receiver dash mount - 010-10613-00,,80000000001047,,,,,,,,Garmin StreetPilot C330 Dash Mount - Black Finish - 0101061300,,80000000001047,,
abt-buy_0127,352,Sony,Sony Remote Control - RMV310,,80000000003527,sony,sony remote control - rmv310,,80000000003527,,,,,,,,Sony Universal Remote Commander Remote Control - RMV310,,80000000003527,,
abt-buy_0128,259,GE,GE Pre-Amplifier for Stereo Turntable - 23292,,80000000002597,ge,ge pre-amplifier for stereo turntable - 23292,,80000000002597,,,,,,,,GE Pre-Amplifier For Stereo Turntable - AV23292,,80000000002597,,
abt-buy_0129,159,Denon,Denon DCM-390 5 Disc CD Changer - DCM390,,80000000001597,denon,denon dcm-390 5 disc cd changer - dcm390,,80000000001597,,,,,,,,Denon 5 Disc CD Player - Black Finish - DCM390,,80000000001597,,
abt-buy_0130,151,Denon,Denon DP-300F Analog Record Turntable - DP300F,,80000000001517,denon,denon dp-300f analog record turntable - dp300f,,80000000001517,,,,,,,,Denon Fully Automatic Analog Turntable - DP300F,,80000000001517,,
abt-buy_0131,103,Garmin,Garmin Vehicle Suction Mount - 010-10609-00,,80000000001037,garmin,garmin vehicle suction mount - 010-10609-00,,80000000001037,,,,,,,,Garmin Streetpilot C Series Vehicle Suction Mount - Black Finish - 0101060900,,80000000001037,,
abt-buy_0132,87,Sony,Sony DVPCX995V DVD Player,,80000000000877,sony,sony dvpcx995v dvd player,,80000000000877,,,,,,,,Sony 400-Disc DVD/SA-CD/CD Mega Changer - DVPCX995V,,80000000000877,,
abt-buy_0133,19,Cuisinart,Cuisinart Cordless Automatic Electric Kettle,,80000000000197,cuisinart,cuisinart cordless automatic electric kettle,,80000000000197,,,,,,,,Cuisinart Cordless Electric Kettle - KUA17,,80000000000197,,
abt-buy_0134,47,Danby,"Twin Tub DTT420 Washer (Top Loading, 10 Lbs.)",,80000000000477,danby,"twin tub dtt420 washer (top loading, 10 lbs.)",,80000000000477,,,,,,,,Danby Twin Tub Washer - DTT420WH,,80000000000477,,
abt-buy_0135,7,KitchenAid,KitchenAid Pasta Roller And Cutter - KPRA,,80000000000077,kitchenaid,kitchenaid pasta roller and cutter - kpra,,80000000000077,,,,,,,,KitchenAid Pasta Roller And Cutter - KPRA,,80000000000077,,
abt-buy_0136,247,LG Electronics,LG Electronics 24' Front-Load All-In-One Washer and Dryer: Titanium,,80000000002477,lg electronics,lg electronics 24' front-load all-in-one washer and dryer: titanium,,80000000002477,,,,,,,,LG WM3431HS All-In-One Front Load Titanium Washer And Dryer Combo - WM3431TT,,80000000002477,,
abt-buy_0137,246,LG Electronics,LG Electronics 24' Washer/Dryer Combo: White,,80000000002467,lg electronics,lg electronics 24' washer/dryer combo: white,,80000000002467,,,,,,,,LG WM3431W All-In-One White Washer And Dryer Combo - WM3431WH,,80000000002467,,
abt-buy_0138,263,Griffin,Griffin Elevator Desktop Stand for Portable Laptops - 1093-CURV2,,80000000002637,griffin,griffin elevator desktop stand for portable laptops - 1093-curv2,,80000000002637,,,,,,,,Griffin Elevator Brushed Aluminum Laptop Stand - 1093CURV2,,80000000002637,,
abt-buy_0139,236,LG Electronics,LG Electronics LRBP1031W 10 Cu. Ft. Refrigerator,,80000000002367,lg electronics,lg electronics lrbp1031w 10 cu. ft. refrigerator,,80000000002367,,,,,,,,LG LRBP1031 White Bottom-Freezer Refrigerator - LRBP1031WH,,80000000002367,,
abt-buy_0140,260,Sony,Sony 17-in-1 External USB Memory Card Reader And Writer - MRW62E/S1/181,,80000000002607,sony,sony 17-in-1 external usb memory card reader and writer - mrw62e/s1/181,,80000000002607,,,,,,,,Sony MRW62E/S1/181 17-In-1 External USB Memory Card Reader - MRW62ES1181,,80000000002607,,
abt-buy_0141,69,Danby,"DDW1805W 18-in. Portable Dishwasher (White, Energy Star)",,80000000000697,danby,"ddw1805w 18-in. portable dishwasher (white, energy star)",,80000000000697,,,,,,,,Danby Designer Portable Dishwasher - DDW1805WH,,80000000000697,,
abt-buy_0142,17,Cuisinart,White .5 cu. ft 1500 Watt Convection/Broiler/Toaster Oven,,80000000000177,cuisinart,white .5 cu. ft 1500 watt convection/broiler/toaster oven,,80000000000177,,,,,,,,Cuisinart Convection-Oven-Toaster-Broiler With Exact Heat Sensor - TOB165WH,,80000000000177,,
abt-buy_0143,68,DeLonghi,DeLonghi 6-pc. Replacement Filters for Deep Fryer,,80000000000687,delonghi,delonghi 6-pc. replacement filters for deep fryer,,80000000000687,,,,,,,,Delonghi Oil Filters - FK8,,80000000000687,,
abt-buy_0144,56,DeLonghi,DeLonghi 4-Cup Drip Coffee Makers,,80000000000567,delonghi,delonghi 4-cup drip coffee makers,,80000000000567,,,,,,,,Delonghi Twenty Four Seven Coffee Maker - DC50W,,80000000000567,,
abt-buy_0145,430,Eureka,"Harmony EL6985A Vacuum (Canister, HEPA)",,80000000004307,eureka,"harmony el6985a vacuum (canister, hepa)",,80000000004307,,,,,,,,Electrolux Harmony Series Canister Vacuum - EL6985B,,80000000004307,,
abt-buy_0146,76,Cuisinart,Cuisinart GR-4 Griddler Four Multifunctional Cooking Options,,80000000000767,cuisinart,cuisinart gr-4 griddler four multifunctional cooking options,,80000000000767,,,,,,,,Cuisinart Countertop Griddler - GR4,,80000000000767,,
abt-buy_0147,37,Cuisinart,Cuisinart Brew & Serve Stainless Therm Black 10-Cup Coffee Maker,,80000000000377,cuisinart,cuisinart brew & serve stainless therm black 10-cup coffee maker,,80000000000377,,,,,,,,Cuisinart Automatic Brew And Serve Coffeemaker - DTC975BK,,80000000000377,,
abt-buy_0148,588,Belkin,Belkin CushTop - F8N044-ORG,,80000000005887,belkin,belkin cushtop - f8n044-org,,80000000005887,,,,,,,,Belkin Cush Top For Computer Laptop - F8N044ORG,,80000000005887,,
abt-buy_0149,590,Belkin,Belkin CushTop - F8N044-GRN,,80000000005907,belkin,belkin cushtop - f8n044-grn,,80000000005907,,,,,,,,Belkin Cush Top For Computer Laptop - F8N044GRN,,80000000005907,,
abt-buy_0150,589,Belkin,Belkin CushTop - F8N044-SLV,,80000000005897,belkin,belkin cushtop - f8n044-slv,,80000000005897,,,,,,,,Belkin Cush Top For Computer Laptop - F8N044SLV,,80000000005897,,
abt-buy_0151,668,Canon,Canon PG-40 Black Ink Cartridge - PG-40-BK-TWIN,,80000000006687,canon,canon pg-40 black ink cartridge - pg-40-bk-twin,,80000000006687,,,,,,,,Canon PG-40 Black Ink Cartridge Twin Pack - PG40TBK,,80000000006687,,
abt-buy_0152,114,Cuisinart,"DCC-2000 Coffee Maker (12 Cup, Stainless Steel)",,80000000001147,cuisinart,"dcc-2000 coffee maker (12 cup, stainless steel)",,80000000001147,,,,,,,,Cuisinart Programmable Coffeemaker - Stainless Steel Finish - DCC2000,,80000000001147,,
abt-buy_0153,643,Hoover,"Hoover EmPower U5269-900 Vacuum (Upright, HEPA, Bagless)",,80000000006437,hoover,"hoover empower u5269-900 vacuum (upright, hepa, bagless)",,80000000006437,,,,,,,,Hoover EmPower Bagless Upright Vacuum - U5269,,80000000006437,,
abt-buy_0154,164,Olympus,Olympus Neoprene Soft Camera Case - 202066,,80000000001647,olympus,olympus neoprene soft camera case - 202066,,80000000001647,,,,,,,,Olympus Digital Camera Neoprene Soft Case - Black With Grey Finish - 202066,,80000000001647,,
abt-buy_0155,200,Canon,Canon Battery and Charger Kit - 1169B001,,80000000002007,canon,canon battery and charger kit - 1169b001,,80000000002007,,,,,,,,Canon Charger And Rechargable AA Battery Kit - 1169B001,,80000000002007,,
abt-buy_0156,162,Sirius,Directed Electronics Sportster 4 Sirius Satellite Radio Receiver - SP4TK1,,80000000001627,sirius,directed electronics sportster 4 sirius satellite radio receiver - sp4tk1,,80000000001627,,,,,,,,Sirius Sportster 4 With Car Kit - SP4TK1,,80000000001627,,
abt-buy_0157,138,Panasonic,Panasonic KX-FLB801 Multifunction Printer - KX-FLB801,,80000000001387,panasonic,panasonic kx-flb801 multifunction printer - kx-flb801,,80000000001387,,,,,,,,Panasonic All-in-One Flatbed Laser Fax - KXFLB801,,80000000001387,,
abt-buy_0158,155,"OMNIMOUNT SYSTEMS, INC",OmniMount MWFS Moda Collection 2 Shelf Wall Mounted Furniture System - Espresso,,80000000001557,"omnimount systems, inc",omnimount mwfs moda collection 2 shelf wall mounted furniture system - espresso,,80000000001557,,,,,,,,Omnimount Moda 2 Shelf Wall Furniture - MWFS,,80000000001557,,
abt-buy_0159,426,Sirius,Directed Electronics SUPV1 Car Kit,,80000000004267,sirius,directed electronics supv1 car kit,,80000000004267,,,,,,,,Sirius Dock And Play Universal Vehicle Kit - SUPV1,,80000000004267,,
abt-buy_0160,402,Sirius,Sirius SUPH1 Sirius Universal Home Kit,,80000000004027,sirius,sirius suph1 sirius universal home kit,,80000000004027,,,,,,,,Sirius Plug And Play Universal Home Kit - SUPH1,,80000000004027,,
abt-buy_0161,198,Logitech,Logitech Harmony 1000 Advanced Universal Remote Control - 966230-0403,,80000000001987,logitech,logitech harmony 1000 advanced universal remote control - 966230-0403,,80000000001987,,,,,,,,Logitech Harmony 1000 Silver Touch Screen Remote Control - H1000,,80000000001987,,
abt-buy_0162,1050,Logitech,Logitech diNovo Edge Keyboard - 967685-0403,,80000000010507,logitech,logitech dinovo edge keyboard - 967685-0403,,80000000010507,,,,,,,,Logitech diNovo Edge Keyboard Windows Edition - 967685,,80000000010507,,
abt-buy_0163,144,Nikon,Nikon EN-EL3e Lithium Ion Digital Camera Battery - 25334,,80000000001447,nikon,nikon en-el3e lithium ion digital camera battery - 25334,,80000000001447,,,,,,,,Nikon Rechargeable Li-Ion Battery - Black Finish - 25334,,80000000001447,,
abt-buy_0164,149,Nikon,Nikon 55-200mm f/4-5.6G ED AF-S DX Telephoto Zoom Lens - 55200MMLENS,,80000000001497,nikon,nikon 55-200mm f/4-5.6g ed af-s dx telephoto zoom lens - 55200mmlens,,80000000001497,,,,,,,,Nikon 55-200MM Zoom-Nikkor Lens Accessory - 2156,,80000000001497,,
abt-buy_0165,1003,Canon,Canon EF 75-300mm f/4-5.6 III Telephoto Zoom Lens - 6473A003,,80000000010037,canon,canon ef 75-300mm f/4-5.6 iii telephoto zoom lens - 6473a003,,80000000010037,,,,,,,,Canon EF 75-300mm F/4-5.6 III Telephoto Zoom Lens - 6473A003,,80000000010037,,
abt-buy_0166,1008,LG Electronics,LG Electronics DLE0442W XL Load Capacity with NeveRust Stainless Steel Drum,,80000000010087,lg electronics,lg electronics dle0442w xl load capacity with neverust stainless steel drum,,80000000010087,,,,,,,,LG White XL Load Capacity Electric Dryer - DLE0442WH,,80000000010087,,
abt-buy_0167,222,LG Electronics,LG Electronics DLG0452W 7.3 Cu. Ft. 9-Cycle Gas Dryer,,80000000002227,lg electronics,lg electronics dlg0452w 7.3 cu. ft. 9-cycle gas dryer,,80000000002227,,,,,,,,LG DLG0452W White XL Capacity Gas Dryer - DLG0452WH,,80000000002227,,
abt-buy_0168,223,LG Electronics,LG Electronics WM0642HW Front Load Washing Machine with 7 Washing Programs,,80000000002237,lg electronics,lg electronics wm0642hw front load washing machine with 7 washing programs,,80000000002237,,,,,,,,LG WM0642HW 4.0 Cu Ft White Rear Control Washer - WM0642HWH,,80000000002237,,
abt-buy_0169,664,Canon,Canon BCI-6 Color Ink Cartridges - 4705A018,,80000000006647,canon,canon bci-6 color ink cartridges - 4705a018,,80000000006647,,,,,,,,Canon BCI-6 Multipack Ink Tanks - 4705A018,,80000000006647,,
abt-buy_0170,203,Sirius,Directed Electronics Starmate 4 Sirius Satellite Radio Receiver - ST4TK1,,80000000002037,sirius,directed electronics starmate 4 sirius satellite radio receiver - st4tk1,,80000000002037,,,,,,,,Sirius ST4-TK1 Starmate 4 Radio With Car Kit - ST4TK1,,80000000002037,,
abt-buy_0171,82,"OMNIMOUNT SYSTEMS, INC",OmniMount 3-Shelf Large-Component Tower - STELLARG303G,,80000000000827,"omnimount systems, inc",omnimount 3-shelf large-component tower - stellarg303g,,80000000000827,,,,,,,,OmniMount G-303 Gray Stellar Series Audio Tower - G303GR,,80000000000827,,
abt-buy_0172,173,Nikon,Nikon Nikkor 70-300mm f/4.5-5.6G ED-IF AF-S VR Telephoto Zoom Lens - 2161,,80000000001737,nikon,nikon nikkor 70-300mm f/4.5-5.6g ed-if af-s vr telephoto zoom lens - 2161,,80000000001737,,,,,,,,Nikon 70-300mm f/4.5-5.6G ED-IF AF-S VR Zoom-Nikkor Lens - 2161,,80000000001737,,
abt-buy_0173,194,Nyko,PlayStation 3 ChargeLink USB Charging Cable by Nyko - 83000,,80000000001947,nyko,playstation 3 chargelink usb charging cable by nyko - 83000,,80000000001947,,,,,,,,Nyko PlayStation 3 ChargeLink USB Charging Cable - 743840830009,,80000000001947,,
abt-buy_0174,206,Monster Game,Monster Game 127961 GameLink(tm) 2M HDMI Digital Video/Audio Cable for PS3,,80000000002067,monster game,monster game 127961 gamelink(tm) 2m hdmi digital video/audio cable for ps3,,80000000002067,,,,,,,,Monster PS3 HDMI-2M Playstation 3 GameLink HDMI Digital Video/Audio Cable - PS3HDMI2M,,80000000002067,,
abt-buy_0175,121,Panasonic,Panasonic KX-FP145 Plain Paper Thermal Transfer Fax/Copier - KXFP145,,80000000001217,panasonic,panasonic kx-fp145 plain paper thermal transfer fax/copier - kxfp145,,80000000001217,,,,,,,,Panasonic Plain Paper Fax/Copier With All-Digital Answering System - Silver Finish - KXFP145,,80000000001217,,
abt-buy_0176,888,Oregon Scientific,Oregon Scientific Helmet Video Camera - ATC-2000,,80000000008887,oregon scientific,oregon scientific helmet video camera - atc-2000,,80000000008887,,,,,,,,Oregon Scientific AT18 Wearable Waterproof Action Camcorder - ATC2000,,80000000008887,,
